utc_timestamp,Price_Day_Ahead_EUR_per_MWh,Load_MW,Supply_MW,Wind_Generation_MW,Solar_Generation_MW,temperature
2023-01-15T11:00:00+0200,119.24,10550.31,27280.63,5619,1901,-8.7
2023-01-15T12:00:00+0200,88.32,28624.61,29177.3,2228,3217,0.3
2023-01-15T13:00:00+0200,142.37,16515.77,14660.51,1560,4911,25.3
2023-01-15T14:00:00+0200,54.95,14684.53,48535.77,4150,542,16.0
2023-01-15T15:00:00+0200,145.85,30473.82,51413.6,9942,3010,-8.9
2023-01-15T16:00:00+0200,53.13,46425.69,43569.14,4673,2574,29.5
2023-01-15T17:00:00+0200,78.34,18644.67,12110.73,5141,2872,18.6
2023-01-15T18:00:00+0200,87.43,19581.95,19883.88,9689,3948,28.6
2023-01-15T19:00:00+0200,83.91,17884.25,48366.79,6825,188,17.0
2023-01-15T20:00:00+0200,41.28,49091.74,14337.22,5954,4849,11.1
2023-01-15T21:00:00+0200,75.89,35864.14,12007.88,6918,418,-4.0
2023-01-15T22:00:00+0200,58.14,38403.2,41195.33,565,617,16.4
2023-01-15T23:00:00+0200,122.86,24062.36,37786.9,429,2920,19.2
2023-01-16T00:00:00+0200,37.98,12662.99,20784.44,3086,2086,-6.8
2023-01-16T01:00:00+0200,31.49,23909.81,46372.44,7313,1968,14.5
2023-01-16T02:00:00+0200,100.37,33748.19,37731.41,9962,3663,-0.2
2023-01-16T03:00:00+0200,42.29,12579.35,12858.9,1192,1806,11.4
2023-01-16T04:00:00+0200,87.02,42648.42,48794.38,3864,3588,18.3
2023-01-16T05:00:00+0200,139.06,20415.12,37707.1,5093,4733,8.9
2023-01-16T06:00:00+0200,33.54,17877.47,44426.19,6300,147,19.5
2023-01-16T07:00:00+0200,112.16,10188.89,42804.49,901,3450,19.7
2023-01-16T08:00:00+0200,118.09,20754.22,26614.54,1992,3705,0.5
2023-01-16T09:00:00+0200,98.73,48498.87,47587.09,4621,4378,-0.8
2023-01-16T10:00:00+0200,69.94,38103.08,40962.01,509,3266,29.4
2023-01-16T11:00:00+0200,102.28,31336.71,30002.96,8279,1767,7.2
2023-01-16T12:00:00+0200,76.26,46363.79,50147.42,6676,2770,24.8
2023-01-16T13:00:00+0200,103.65,10907.35,44864.94,14,2177,-5.0
2023-01-16T14:00:00+0200,122.04,45049.78,40063.31,1932,1728,8.2
2023-01-16T15:00:00+0200,94.06,37871.11,41647.1,8742,731,22.8
2023-01-16T16:00:00+0200,94.78,36302.86,35573.67,4630,559,7.1
2023-01-16T17:00:00+0200,107.75,40188.15,24281.1,2236,2210,16.1
2023-01-16T18:00:00+0200,129.98,17631.44,51563.6,2534,2159,13.3
2023-01-16T19:00:00+0200,109.42,12901.37,38323.75,4442,1810,10.8
2023-01-16T20:00:00+0200,141.39,40532.6,35008.37,5444,3680,1.1
2023-01-16T21:00:00+0200,117.28,38843.02,46000.06,3175,2297,33.4
2023-01-16T22:00:00+0200,66.31,14053.18,27326.29,5333,4129,21.6
2023-01-16T23:00:00+0200,46.44,23260.14,45178.65,1532,2688,11.5
2023-01-17T00:00:00+0200,108.01,17345.73,43906.54,6674,3214,28.4
2023-01-17T01:00:00+0200,78.78,36431.55,39977.37,935,308,32.1
2023-01-17T02:00:00+0200,114.6,11873.4,33724.29,177,3556,-3.1
2023-01-17T03:00:00+0200,107.32,14982.77,47274.05,5133,275,3.9
2023-01-17T04:00:00+0200,100.06,34578.64,35555.75,109,2993,33.2
2023-01-17T05:00:00+0200,86.48,33001.64,25032.37,4084,839,2.3
2023-01-17T06:00:00+0200,60.1,32235.31,18335.14,6701,1056,27.6
2023-01-17T07:00:00+0200,134.27,23383.68,49494.21,8330,662,17.3
2023-01-17T08:00:00+0200,142.51,47647.09,48871.97,9551,3524,6.4
2023-01-17T09:00:00+0200,45.56,40080.3,17053.54,9832,4671,0.8
2023-01-17T10:00:00+0200,95.18,41803.82,51020.4,1374,1354,27.7
2023-01-17T11:00:00+0200,49.48,34193.98,51726.59,7258,926,-6.3
2023-01-17T12:00:00+0200,64.87,14994.84,16571.75,8555,4615,18.1
2023-01-17T13:00:00+0200,128.93,33454.96,39086.04,1698,84,11.7
2023-01-17T14:00:00+0200,147.77,36728.95,34638.23,9455,1259,22.1
2023-01-17T15:00:00+0200,102.98,13896.81,39057.72,5555,1804,-6.1
2023-01-17T16:00:00+0200,39.47,36670.4,33963.21,6153,1851,-5.7
2023-01-17T17:00:00+0200,44.35,40420.4,49841.66,280,3462,14.0
2023-01-17T18:00:00+0200,129.21,11339.97,34816.33,8049,1953,18.1
2023-01-17T19:00:00+0200,103.26,24358.36,36441.22,8256,709,18.1
2023-01-17T20:00:00+0200,129.92,31645.2,12773.97,8763,2635,12.3
2023-01-17T21:00:00+0200,56.95,47096.35,31910.94,9765,4390,11.4
2023-01-17T22:00:00+0200,60.07,39122.33,22799.71,8643,427,-9.4
2023-01-17T23:00:00+0200,92.41,19163.11,29819.23,1477,3903,23.9
2023-01-18T00:00:00+0200,47.89,28694.5,39217.07,8197,733,30.9
2023-01-18T01:00:00+0200,101.51,17009.05,48310.46,2663,431,9.9
2023-01-18T02:00:00+0200,59.95,45002.71,23101.79,6739,3034,30.2
2023-01-18T03:00:00+0200,53.37,31825.08,18028.68,4693,1654,15.7
2023-01-18T04:00:00+0200,143.99,16246.75,13708.74,3857,3616,25.1
2023-01-18T05:00:00+0200,46.63,43056.26,21145.35,6556,1299,26.9
2023-01-18T06:00:00+0200,124.52,16694.0,14916.93,7392,1285,26.5
2023-01-18T07:00:00+0200,107.36,34145.66,45801.59,8763,2633,0.5
2023-01-18T08:00:00+0200,34.93,19099.08,32173.22,7756,802,3.8
2023-01-18T09:00:00+0200,41.79,12558.06,17622.15,8564,3562,28.6
2023-01-18T10:00:00+0200,70.53,45836.86,50636.27,8179,680,24.5
2023-01-18T11:00:00+0200,45.95,46430.43,39329.16,9672,4238,2.9
2023-01-18T12:00:00+0200,47.88,36616.24,31470.58,6340,1859,2.2
2023-01-18T13:00:00+0200,147.53,12274.16,44285.09,6346,2817,8.1
2023-01-18T14:00:00+0200,122.57,40179.91,19078.15,8281,110,-5.1
2023-01-18T15:00:00+0200,118.75,24394.29,14978.89,8419,2806,-8.4
2023-01-18T16:00:00+0200,145.94,15622.93,37011.52,4102,3461,20.8
2023-01-18T17:00:00+0200,78.47,12062.89,22121.09,1948,1848,33.7
2023-01-18T18:00:00+0200,125.46,10781.77,32700.95,7379,2074,21.6
2023-01-18T19:00:00+0200,148.22,46157.06,34400.22,4039,4100,1.6
2023-01-18T20:00:00+0200,146.04,24865.1,46728.94,9653,1488,15.7
2023-01-18T21:00:00+0200,125.36,10690.78,26074.75,5495,2429,1.8
2023-01-18T22:00:00+0200,110.18,13707.13,17071.87,6541,1878,22.1
2023-01-18T23:00:00+0200,131.43,23565.96,48131.41,4319,2659,-1.9
2023-01-19T00:00:00+0200,128.15,44273.78,39664.79,9297,4245,6.7
2023-01-19T01:00:00+0200,65.04,23671.53,25508.37,5425,753,-9.7
2023-01-19T02:00:00+0200,80.72,33708.6,12210.32,1738,4890,7.2
2023-01-19T03:00:00+0200,74.42,22672.88,17056.62,8029,94,10.8
2023-01-19T04:00:00+0200,48.33,40368.75,45667.18,8168,2954,-1.7
2023-01-19T05:00:00+0200,59.97,45913.54,12659.45,7838,2448,12.5
2023-01-19T06:00:00+0200,43.91,19363.54,37265.76,2006,4256,1.6
2023-01-19T07:00:00+0200,87.8,32730.67,25919.74,6642,4803,34.6
2023-01-19T08:00:00+0200,43.29,44955.84,19451.92,3245,4062,8.4
2023-01-19T09:00:00+0200,45.9,43563.77,49694.1,7002,3499,24.4
2023-01-19T10:00:00+0200,109.59,14086.58,20407.32,8381,4722,22.8
2023-01-19T11:00:00+0200,96.72,29946.09,25707.91,8071,1540,-4.5
2023-01-19T12:00:00+0200,50.61,49215.78,44685.05,8688,2510,20.6
2023-01-19T13:00:00+0200,77.15,14429.09,15260.44,1677,748,18.3
2023-01-19T14:00:00+0200,126.56,41891.54,37540.92,8072,160,35.0
2023-01-19T15:00:00+0200,47.76,38499.31,43811.47,6590,2775,12.7
2023-01-19T16:00:00+0200,34.01,36626.28,48054.93,8348,2769,34.7
2023-01-19T17:00:00+0200,30.88,14197.51,14437.07,3090,704,-4.2
2023-01-19T18:00:00+0200,116.15,37666.56,14247.95,5344,2214,28.7
2023-01-19T19:00:00+0200,108.47,18972.26,33611.6,6408,1763,8.8
2023-01-19T20:00:00+0200,45.22,12511.01,14502.49,9248,2212,-7.2
2023-01-19T21:00:00+0200,72.25,11323.46,19491.49,7051,2569,-7.0
2023-01-19T22:00:00+0200,144.35,12856.71,29125.86,779,3104,33.1
2023-01-19T23:00:00+0200,90.31,10234.97,48482.14,4102,260,4.4
2023-01-20T00:00:00+0200,109.07,26065.41,47696.63,1857,1412,23.6
2023-01-20T01:00:00+0200,86.1,16703.91,31860.34,3597,1512,5.1
2023-01-20T02:00:00+0200,63.39,47820.81,28529.02,192,4424,3.8
2023-01-20T03:00:00+0200,78.23,39562.37,43227.6,7667,2981,28.8
2023-01-20T04:00:00+0200,73.04,49326.98,49093.89,9298,2471,28.4
2023-01-20T05:00:00+0200,71.73,33547.65,24998.56,4520,3075,15.8
2023-01-20T06:00:00+0200,125.29,48018.55,43948.38,7867,3242,30.5
2023-01-20T07:00:00+0200,137.83,27185.16,31836.31,3877,4486,24.5
2023-01-20T08:00:00+0200,50.62,43695.5,50932.77,4229,4912,-4.0
2023-01-20T09:00:00+0200,129.67,24406.46,44213.86,5698,3217,-0.1
2023-01-20T10:00:00+0200,72.41,31599.08,49975.64,7358,665,20.9
2023-01-20T11:00:00+0200,47.56,25528.85,15324.49,2006,2331,34.0
2023-01-20T12:00:00+0200,51.74,34858.91,26969.94,9155,4120,19.5
2023-01-20T13:00:00+0200,86.03,39893.27,23191.53,9766,3642,6.9
2023-01-20T14:00:00+0200,44.38,22904.19,43940.02,3664,2527,21.2
2023-01-20T15:00:00+0200,148.6,36850.3,23417.56,3992,4501,6.0
2023-01-20T16:00:00+0200,128.61,45227.79,50086.42,1097,4584,31.7
2023-01-20T17:00:00+0200,30.26,27345.98,51077.35,3947,1880,27.5
2023-01-20T18:00:00+0200,111.86,21592.7,38318.71,8587,2194,20.0
2023-01-20T19:00:00+0200,100.05,17786.47,43575.39,8126,4929,12.5
2023-01-20T20:00:00+0200,55.8,27875.67,47124.55,6595,1593,13.7
2023-01-20T21:00:00+0200,91.92,49506.31,35630.0,9271,525,8.0
2023-01-20T22:00:00+0200,138.04,11162.22,47003.92,8976,2160,20.0
2023-01-20T23:00:00+0200,102.49,17685.69,32029.1,212,4397,25.4
2023-01-21T00:00:00+0200,70.02,11344.54,34703.88,8505,4979,10.3
2023-01-21T01:00:00+0200,64.02,48492.91,13036.64,3455,1222,16.1
2023-01-21T02:00:00+0200,49.78,29307.16,21420.11,2776,4029,26.9
2023-01-21T03:00:00+0200,119.74,34695.63,33752.81,8744,1234,8.4
2023-01-21T04:00:00+0200,130.09,21411.66,36976.05,18,252,-1.4
2023-01-21T05:00:00+0200,101.02,12267.62,13049.18,6047,4301,5.4
2023-01-21T06:00:00+0200,85.53,30384.36,32519.9,4340,4854,8.4
2023-01-21T07:00:00+0200,58.87,42275.48,43001.92,9418,1018,32.4
2023-01-21T08:00:00+0200,75.75,13634.28,22687.05,1178,4743,28.4
2023-01-21T09:00:00+0200,31.12,35531.29,34441.76,5334,3062,-2.9
2023-01-21T10:00:00+0200,90.56,11776.92,42583.95,7836,4384,26.2
2023-01-21T11:00:00+0200,82.54,15854.91,45471.04,7357,392,10.8
2023-01-21T12:00:00+0200,41.43,32212.65,44474.03,2984,1838,24.4
2023-01-21T13:00:00+0200,125.3,19962.7,29809.52,5650,4788,16.6
2023-01-21T14:00:00+0200,59.47,46826.22,15769.03,1462,379,24.0
2023-01-21T15:00:00+0200,78.7,22538.25,21283.65,7619,3795,33.3
2023-01-21T16:00:00+0200,51.91,18866.26,13829.68,1998,1306,30.6
2023-01-21T17:00:00+0200,50.98,16680.59,37911.9,9928,1673,14.0
2023-01-21T18:00:00+0200,34.5,47407.32,38354.45,6938,505,1.6
2023-01-21T19:00:00+0200,147.81,36716.4,40233.6,1098,4249,17.6
2023-01-21T20:00:00+0200,114.16,26984.73,16148.12,1402,4179,-8.5
2023-01-21T21:00:00+0200,143.28,22764.42,13127.92,5165,2983,8.5
2023-01-21T22:00:00+0200,70.14,16634.67,31782.24,9353,409,-7.6
2023-01-21T23:00:00+0200,143.45,43185.09,21309.79,1149,3447,20.2
2023-01-22T00:00:00+0200,81.64,43412.18,15883.29,7764,3964,11.0
2023-01-22T01:00:00+0200,133.72,39183.43,24800.82,4388,2350,24.5
2023-01-22T02:00:00+0200,62.71,33872.36,24007.94,6366,270,3.0
2023-01-22T03:00:00+0200,140.71,15373.76,34183.23,4829,3712,-4.9
2023-01-22T04:00:00+0200,63.13,41740.78,28638.11,9711,4603,19.9
2023-01-22T05:00:00+0200,58.32,27889.19,49377.55,6395,373,4.5
2023-01-22T06:00:00+0200,46.33,43132.92,19847.96,9613,3528,25.3
2023-01-22T07:00:00+0200,50.15,12912.3,29413.01,5998,1233,34.4
2023-01-22T08:00:00+0200,116.31,13920.86,16724.67,9608,4467,27.3
2023-01-22T09:00:00+0200,30.66,10770.39,30104.37,3657,323,31.4
2023-01-22T10:00:00+0200,60.38,45407.92,39210.55,1412,1401,-1.2
2023-01-22T11:00:00+0200,36.81,41577.38,29040.37,2659,3899,15.4
2023-01-22T12:00:00+0200,51.47,16512.82,36479.67,9254,1432,21.2
2023-01-22T13:00:00+0200,141.48,47547.56,20047.55,9236,2477,-3.0
2023-01-22T14:00:00+0200,51.65,22045.22,13357.65,5182,1875,8.2
2023-01-22T15:00:00+0200,48.76,15950.27,48162.59,6605,2448,13.5
2023-01-22T16:00:00+0200,141.07,41555.91,32159.22,7022,4033,13.7
2023-01-22T17:00:00+0200,46.61,40252.46,51550.73,948,1789,1.5
2023-01-22T18:00:00+0200,42.94,22232.14,34971.89,8527,1213,17.1
2023-01-22T19:00:00+0200,75.91,18761.11,37520.16,8714,2045,19.8
2023-01-22T20:00:00+0200,83.82,34128.08,17556.6,9836,3336,5.0
2023-01-22T21:00:00+0200,37.62,33785.12,38175.27,9379,2990,-3.5
2023-01-22T22:00:00+0200,43.44,42665.06,25914.03,2474,3578,15.3
2023-01-22T23:00:00+0200,84.36,29741.0,48330.51,883,1890,10.0
2023-01-23T00:00:00+0200,127.52,40079.54,17186.24,4659,3076,24.7
2023-01-23T01:00:00+0200,52.38,10426.41,42085.53,4712,805,14.7
2023-01-23T02:00:00+0200,112.82,45685.67,12843.75,3962,4052,2.8
2023-01-23T03:00:00+0200,51.45,23633.33,33409.38,3065,1397,4.6
2023-01-23T04:00:00+0200,99.69,12835.55,33089.54,1771,3256,27.8
2023-01-23T05:00:00+0200,44.16,29281.91,22942.8,6386,1932,26.1
2023-01-23T06:00:00+0200,62.26,34901.4,42476.68,1286,1873,9.6
2023-01-23T07:00:00+0200,43.13,43203.59,24084.77,100,701,0.5
2023-01-23T08:00:00+0200,129.6,24252.55,35055.45,6560,2331,-4.2
2023-01-23T09:00:00+0200,53.1,45716.81,26383.04,8077,2508,-7.8
2023-01-23T10:00:00+0200,34.15,46366.44,15644.35,227,2215,20.6
2023-01-23T11:00:00+0200,118.67,29626.4,23391.47,3252,4538,-6.9
2023-01-23T12:00:00+0200,71.93,24356.36,30530.68,7591,3507,-8.3
2023-01-23T13:00:00+0200,40.35,42478.66,31678.49,4302,517,23.0
2023-01-23T14:00:00+0200,44.78,17996.18,46741.55,728,590,29.3
2023-01-23T15:00:00+0200,30.17,46669.28,12024.34,7521,2852,7.6
2023-01-23T16:00:00+0200,139.06,11828.98,36689.95,8513,3173,5.0
2023-01-23T17:00:00+0200,64.34,49517.39,24764.28,3197,418,-5.1
2023-01-23T18:00:00+0200,79.01,10851.26,46030.4,9472,505,10.6
2023-01-23T19:00:00+0200,89.31,42445.77,36631.5,6261,4927,34.1
2023-01-23T20:00:00+0200,53.94,37864.14,47661.26,5035,2808,30.6
2023-01-23T21:00:00+0200,48.34,17719.31,25570.41,8434,740,20.6
2023-01-23T22:00:00+0200,50.68,21192.59,29756.72,4885,763,28.6
2023-01-23T23:00:00+0200,92.45,24090.86,19261.27,233,884,-3.6
2023-01-24T00:00:00+0200,45.56,11045.04,40969.01,6792,4054,33.5
2023-01-24T01:00:00+0200,140.33,39779.81,44210.52,4757,2611,21.2
2023-01-24T02:00:00+0200,98.89,23128.95,48374.65,6907,82,-5.7
2023-01-24T03:00:00+0200,140.38,14588.3,14220.06,1800,176,15.2
2023-01-24T04:00:00+0200,49.53,27232.53,13757.1,8412,737,16.9
2023-01-24T05:00:00+0200,114.63,17967.47,39621.29,103,1772,10.4
2023-01-24T06:00:00+0200,137.51,38823.0,47144.72,1534,1560,30.8
2023-01-24T07:00:00+0200,37.53,29490.47,23260.87,8545,2934,-0.2
2023-01-24T08:00:00+0200,135.35,40571.06,13654.48,3659,1926,21.6
2023-01-24T09:00:00+0200,82.26,38870.48,25691.35,3821,4824,18.4
2023-01-24T10:00:00+0200,129.0,48114.53,43559.0,1195,351,8.7
2023-01-24T11:00:00+0200,142.0,33905.57,41154.22,9754,4357,27.5
2023-01-24T12:00:00+0200,100.07,42909.93,38940.56,2190,1017,-8.4
2023-01-24T13:00:00+0200,87.43,29011.07,24478.08,3750,4388,28.4
2023-01-24T14:00:00+0200,44.04,11684.81,38257.06,950,282,1.1
2023-01-24T15:00:00+0200,89.46,10982.05,26098.12,4472,2121,19.0
2023-01-24T16:00:00+0200,121.42,33732.02,34045.58,8440,3833,18.3
2023-01-24T17:00:00+0200,141.52,43383.81,27271.07,6659,4546,3.6
2023-01-24T18:00:00+0200,56.49,40213.8,18384.92,7812,1359,31.9
2023-01-24T19:00:00+0200,125.85,37103.7,45532.81,2461,2332,8.3
2023-01-24T20:00:00+0200,40.35,16797.17,22139.46,8056,4783,29.9
2023-01-24T21:00:00+0200,137.65,11377.09,47976.21,1165,4424,-1.2
2023-01-24T22:00:00+0200,94.9,15887.02,42362.64,726,4908,-4.6
2023-01-24T23:00:00+0200,137.33,18503.07,14799.28,219,1119,25.9
2023-01-25T00:00:00+0200,37.22,22638.29,13488.95,7542,2114,12.3
2023-01-25T01:00:00+0200,101.09,34299.74,13880.12,4656,2273,5.9
2023-01-25T02:00:00+0200,103.97,15207.34,40947.75,4566,4803,10.1
2023-01-25T03:00:00+0200,33.27,40296.17,48322.66,852,3157,-9.8
2023-01-25T04:00:00+0200,108.52,26645.04,38198.84,296,807,25.8
2023-01-25T05:00:00+0200,33.4,40791.46,50948.54,6387,2041,26.2
2023-01-25T06:00:00+0200,124.92,42797.82,28914.68,9282,2515,1.0
2023-01-25T07:00:00+0200,52.63,29741.25,34980.69,7878,26,18.4
2023-01-25T08:00:00+0200,85.32,29756.59,19027.06,5603,705,23.8
2023-01-25T09:00:00+0200,116.82,47165.83,16797.22,787,1596,17.5
2023-01-25T10:00:00+0200,137.66,39838.0,39931.87,2116,1312,3.1
2023-01-25T11:00:00+0200,55.79,22045.99,50995.08,8951,1322,23.2
2023-01-25T12:00:00+0200,30.9,28136.59,13102.51,9979,1727,5.4
2023-01-25T13:00:00+0200,93.75,33324.57,32158.51,5837,1822,7.6
2023-01-25T14:00:00+0200,140.68,41369.9,15568.46,8084,4176,26.6
2023-01-25T15:00:00+0200,73.24,14897.57,15002.01,837,441,-2.1
2023-01-25T16:00:00+0200,101.73,41586.57,21243.46,4346,599,18.2
2023-01-25T17:00:00+0200,53.39,21977.37,51232.37,9022,1222,25.8
2023-01-25T18:00:00+0200,77.88,46241.18,29041.34,5515,4830,13.9
2023-01-25T19:00:00+0200,76.27,16357.17,40856.08,7383,893,29.5
2023-01-25T20:00:00+0200,103.89,34327.07,16782.69,1588,1654,20.0
2023-01-25T21:00:00+0200,82.29,30218.65,27270.49,3598,3027,26.7
2023-01-25T22:00:00+0200,95.34,24128.42,39191.5,229,3817,9.2
2023-01-25T23:00:00+0200,147.63,37005.35,37511.05,8315,1132,21.5
2023-01-26T00:00:00+0200,57.09,20572.73,50482.59,9399,3518,13.7
2023-01-26T01:00:00+0200,87.71,20237.95,12844.05,6320,2948,20.5
2023-01-26T02:00:00+0200,127.28,15333.79,23601.9,1397,4211,16.6
2023-01-26T03:00:00+0200,76.41,11732.82,21744.92,5334,2214,33.2
2023-01-26T04:00:00+0200,81.24,49336.4,22001.17,2860,1256,-5.1
2023-01-26T05:00:00+0200,135.63,16038.07,39736.99,5328,4401,9.0
2023-01-26T06:00:00+0200,99.34,25524.92,20883.65,3282,3078,25.3
2023-01-26T07:00:00+0200,112.78,30253.28,23656.01,8234,1090,27.9
2023-01-26T08:00:00+0200,79.26,39209.36,46271.04,5602,2114,33.0
2023-01-26T09:00:00+0200,97.42,40168.03,40431.69,3924,887,21.1
2023-01-26T10:00:00+0200,124.51,28041.12,25913.23,2416,3983,11.3
2023-01-26T11:00:00+0200,81.96,37754.49,38441.16,8031,1628,14.0
2023-01-26T12:00:00+0200,74.45,29886.89,16745.86,2573,1924,-8.5
2023-01-26T13:00:00+0200,41.23,39349.92,26700.51,884,1964,1.2
2023-01-26T14:00:00+0200,40.57,37329.78,25078.94,9521,3005,30.8
2023-01-26T15:00:00+0200,51.14,31689.26,24005.1,8649,2372,3.8
2023-01-26T16:00:00+0200,87.32,14684.52,13170.11,7978,536,32.6
2023-01-26T17:00:00+0200,95.35,11940.59,23991.03,3387,3251,9.1
2023-01-26T18:00:00+0200,51.34,19079.04,39077.9,2940,1495,27.0
2023-01-26T19:00:00+0200,68.07,41213.31,41957.97,3090,3399,29.2
2023-01-26T20:00:00+0200,60.27,21745.29,38310.93,4003,3814,31.7
2023-01-26T21:00:00+0200,99.54,35019.71,24953.11,7431,4457,34.5
2023-01-26T22:00:00+0200,148.39,12654.04,51280.13,8328,2356,16.0
2023-01-26T23:00:00+0200,98.04,34366.58,48665.46,8834,4431,26.4
2023-01-27T00:00:00+0200,84.77,30784.09,45490.09,7103,424,9.9
2023-01-27T01:00:00+0200,91.75,33448.27,26023.13,7958,2396,34.0
2023-01-27T02:00:00+0200,104.78,19336.01,27173.22,5753,3729,18.7
2023-01-27T03:00:00+0200,140.59,29702.43,33203.06,4609,1890,34.2
2023-01-27T04:00:00+0200,97.83,37506.37,12406.13,1643,772,11.1
2023-01-27T05:00:00+0200,47.21,12923.53,41277.48,5638,3063,20.1
2023-01-27T06:00:00+0200,43.13,42201.3,22010.53,1887,2519,24.8
2023-01-27T07:00:00+0200,141.4,31207.29,36478.51,3158,3634,16.4
2023-01-27T08:00:00+0200,69.26,19960.3,38986.14,6653,778,23.2
2023-01-27T09:00:00+0200,83.34,22411.78,46311.59,8236,4318,28.0
2023-01-27T10:00:00+0200,91.13,23518.91,48865.46,5498,4604,-9.6
2023-01-27T11:00:00+0200,146.12,42134.05,26918.9,2358,1270,26.4
2023-01-27T12:00:00+0200,52.23,28062.88,33743.58,7133,838,-5.6
2023-01-27T13:00:00+0200,35.48,25499.4,45778.39,5287,4169,20.7
2023-01-27T14:00:00+0200,117.02,33028.63,42226.99,6436,2365,-1.0
2023-01-27T15:00:00+0200,139.53,47352.13,48828.33,3997,1126,2.6
2023-01-27T16:00:00+0200,33.48,14119.58,13619.47,3253,1743,31.1
2023-01-27T17:00:00+0200,123.6,32031.58,48607.39,3969,2482,-6.5
2023-01-27T18:00:00+0200,113.09,47350.93,14409.88,8259,1038,5.9
2023-01-27T19:00:00+0200,88.93,34881.84,21254.5,4849,4921,5.3
2023-01-27T20:00:00+0200,96.72,17793.1,26949.39,3514,4780,1.1
2023-01-27T21:00:00+0200,114.56,23011.14,14470.0,8302,720,6.2
2023-01-27T22:00:00+0200,71.02,33817.94,35919.65,4736,4734,10.8
2023-01-27T23:00:00+0200,82.78,46962.83,51874.76,2738,1388,7.9
2023-01-28T00:00:00+0200,63.92,16338.8,47235.38,6194,2433,17.4
2023-01-28T01:00:00+0200,142.7,34311.69,19394.77,5553,1110,-7.1
2023-01-28T02:00:00+0200,85.32,23510.16,45201.62,9538,4039,26.6
2023-01-28T03:00:00+0200,36.92,21746.52,12476.69,1758,1891,23.3
2023-01-28T04:00:00+0200,72.88,48891.78,48319.27,4927,3926,2.7
2023-01-28T05:00:00+0200,142.58,33052.33,30999.08,7218,62,3.8
2023-01-28T06:00:00+0200,55.64,36286.7,21844.22,6496,3592,-6.1
2023-01-28T07:00:00+0200,142.92,22122.71,35020.86,6362,1801,17.3
2023-01-28T08:00:00+0200,57.02,32340.42,16599.75,3427,4492,8.9
2023-01-28T09:00:00+0200,57.97,42258.93,22443.62,9383,1502,30.3
2023-01-28T10:00:00+0200,82.44,13884.99,29014.48,4901,1526,10.0
2023-01-28T11:00:00+0200,64.36,24033.06,18898.16,9853,2138,-3.3
2023-01-28T12:00:00+0200,31.06,11579.02,28548.36,9492,3347,-1.5
2023-01-28T13:00:00+0200,125.89,16673.35,49359.11,8393,1499,0.9
2023-01-28T14:00:00+0200,30.5,28193.52,43343.24,1865,3066,6.8
2023-01-28T15:00:00+0200,88.99,49251.75,32942.56,9970,3557,32.5
2023-01-28T16:00:00+0200,140.7,45793.5,47310.6,8987,4522,18.6
2023-01-28T17:00:00+0200,42.96,33198.34,37037.94,3792,2115,-7.6
2023-01-28T18:00:00+0200,130.23,39274.02,28052.6,3903,574,9.8
2023-01-28T19:00:00+0200,31.86,49200.34,16242.04,7771,120,19.4
2023-01-28T20:00:00+0200,39.5,33821.66,22625.97,5324,2925,15.1
2023-01-28T21:00:00+0200,30.07,20254.85,27754.72,6039,2599,27.0
2023-01-28T22:00:00+0200,76.73,45468.86,24494.1,7033,1736,18.1
2023-01-28T23:00:00+0200,84.24,29537.45,25585.18,1446,1883,13.8
2023-01-29T00:00:00+0200,40.33,27709.35,23069.07,9488,944,-8.9
2023-01-29T01:00:00+0200,86.48,35188.66,13737.59,1767,2527,29.4
2023-01-29T02:00:00+0200,70.0,37491.61,16070.09,5889,4079,8.4
2023-01-29T03:00:00+0200,82.18,38008.75,34856.65,5301,4233,-8.2
2023-01-29T04:00:00+0200,141.71,28449.47,42442.61,1112,655,12.9
2023-01-29T05:00:00+0200,69.29,17943.43,42149.62,3007,4411,25.2
2023-01-29T06:00:00+0200,130.65,46590.93,36591.69,5351,2518,30.6
2023-01-29T07:00:00+0200,114.07,12280.52,38169.44,7235,817,1.1
2023-01-29T08:00:00+0200,144.32,35773.29,43013.25,582,2932,5.3
2023-01-29T09:00:00+0200,76.86,19869.86,25197.25,8095,9,10.7
2023-01-29T10:00:00+0200,65.74,34673.14,35606.42,5391,4821,8.3
2023-01-29T11:00:00+0200,37.37,10923.55,28335.78,8357,4599,21.6
2023-01-29T12:00:00+0200,72.56,20056.35,13714.94,7087,2515,27.4
2023-01-29T13:00:00+0200,130.62,22758.32,29056.89,1108,1194,28.1
2023-01-29T14:00:00+0200,31.81,20040.25,20108.5,140,111,-7.0
2023-01-29T15:00:00+0200,145.24,43143.15,51635.97,8504,1526,-5.0
2023-01-29T16:00:00+0200,53.05,24610.45,22795.41,1961,3150,-9.8
2023-01-29T17:00:00+0200,142.78,29490.81,37015.14,9171,3859,23.4
2023-01-29T18:00:00+0200,76.02,27542.33,27271.93,2125,4400,3.1
2023-01-29T19:00:00+0200,136.48,17010.02,35443.4,8602,3129,24.3
2023-01-29T20:00:00+0200,127.77,22067.81,51534.78,9816,3179,14.4
2023-01-29T21:00:00+0200,133.27,43089.74,26039.04,5131,3628,34.8
2023-01-29T22:00:00+0200,35.79,21772.99,45889.07,6286,3350,-5.8
2023-01-29T23:00:00+0200,138.34,28031.66,16628.45,8456,4074,16.9
